Date,Close,High,Low,Open,Volume
2021-01-04,207.56539916992188,212.628432614177,204.81934121407613,212.18029080751847,37130100
2021-01-05,207.76560974121094,208.35678384593277,205.66793319149298,207.15537629858184,23823000
2021-01-06,202.3783721923828,206.42117742109096,202.0827924454249,202.3020912013757,35930700
2021-01-07,208.137451171875,209.13861918523918,203.77047714250094,204.08511622896737,27694500
2021-01-08,209.40562438964844,210.32098186986488,206.93608695061204,208.50934079732144,22956200
2021-01-11,207.3746795654297,208.728634495914,206.65001738495062,208.3090962965024,23031300
2021-01-12,204.9337158203125,207.00280310584745,203.39861001025608,206.43070295929502,23249300
2021-01-13,206.27816772460938,206.67863205947245,203.98025172181406,204.06607693930206,20087100
2021-01-14,203.11256408691406,207.34606452038847,202.8455878928311,205.86815123585768,29480800
2021-01-15,202.759765625,204.53325868233262,202.16860612225966,203.58931232139068,31746500
2021-01-19,206.37351989746094,206.88839845005378,202.74072282622367,203.80862770514977,30480900
2021-01-20,213.9060821533203,215.28864064220252,207.1839703739338,207.57490501983722,37777300
2021-01-21,214.50677490234375,215.7749191075521,212.075371036692,214.2493283744459,30709400
2021-01-22,215.44117736816406,219.36956815443511,215.29815961161134,216.51862629789636,30172700
2021-01-25,218.8546905517578,219.09306319554696,213.7916579255343,218.46375592415686,33152100
2021-01-26,221.52452087402344,223.28847013700926,219.37916655887562,221.07637903093,49169600
2021-01-27,222.0679931640625,229.25732167368406,219.4363638925336,226.93080188116176,69870600
2021-01-28,227.8175048828125,231.35496145402922,224.156104425464,224.65192361732747,49111200
2021-01-29,221.1717071533203,226.94985841468173,220.59007724966867,225.01427347529136,42503100
2021-02-01,228.5040283203125,231.22148249088136,221.61982466737663,224.12750973113813,33314200
2021-02-02,228.3705291748047,231.04030577405533,227.58867444558177,230.07728550233475,25916300
2021-02-03,231.6982421875,233.69103427666695,228.1321816996905,228.427776040609,27158100
2021-02-04,230.75428771972656,231.9270918000538,229.19056349507096,231.37406542742858,25296100
2021-02-05,230.9354248046875,231.96519641817662,229.2382126683199,230.96402835930283,18054800
2021-02-08,231.19285583496094,232.3465712580115,229.61005802324223,231.84122242822716,22211900
2021-02-09,232.4324493408203,233.37639589275983,230.1536069798949,230.62080814629257,23565000
2021-02-10,231.52664184570312,234.48245458099242,229.6863970456526,233.60524479540956,22186700
2021-02-11,233.11892700195312,233.74821975404504,230.88774789305762,233.39543288023918,15751100
2021-02-12,233.5956573486328,233.89123709414287,231.44075937329384,232.58494513457302,16561100
2021-02-16,232.36566162109375,234.68265139758873,231.62194010002432,233.6338058939717,26728500
2021-02-17,233.37867736816406,233.48380348312867,230.26314413417265,230.6263097281633,21653500
2021-02-18,232.9868621826172,233.12065774190984,230.1867070550558,231.0850549171446,16925600
2021-02-19,230.29183959960938,233.05377375121492,229.53683889334786,232.9486476243667,25262600
2021-02-22,224.11807250976562,227.38651912425996,222.1015730817524,226.899124179311,36446900
2021-02-23,222.9330596923828,224.4239287388966,218.59423353637678,220.12333822043468,30228700
