Date,Close,High,Low,Open,Volume
2021-01-04,208.75157165527344,211.1385691444378,205.37719960646155,211.1385691444378,10318300
2021-01-05,205.63601684570312,209.42262258690985,204.80201220650227,207.36155629538965,6869700
2021-01-06,203.82418823242188,207.22733237156245,203.29695270418375,204.9553808055336,7206200
2021-01-07,204.96495056152344,206.31662416984764,203.42155362371514,203.42155362371514,10967900
2021-01-08,206.53712463378906,207.17940589293946,203.94882287417514,205.3100776569713,6513000
2021-01-11,204.0830078125,205.97151255987208,203.68996548633478,205.10875027919187,7353100
2021-01-12,200.2197265625,203.98714041215098,198.88722968945507,203.55575926847715,9331600
2021-01-13,200.68946838378906,202.2712041768046,199.99925267800523,200.7469839213456,6688500
2021-01-14,193.50933837890625,202.4725479769412,193.38471161390572,201.85902445529598,12887500
2021-01-15,193.25047302246094,194.8513854782278,192.13845724547426,193.20253853374473,8755000
2021-01-19,193.31759643554688,195.72375579444963,191.79337613999755,194.65009339168077,9772000
2021-01-20,197.48764038085938,198.61883298725135,193.8640150254347,194.63092303573464,12675700
2021-01-21,196.65362548828125,198.59964586886656,196.27975986411838,197.5259834871789,6513500
2021-01-22,193.66270446777344,196.8357718146806,193.45180440596513,195.55120934915954,7316200
2021-01-25,192.6657257080078,193.29842591316967,187.65208781509972,192.0522022256685,19282400
2021-01-26,193.65310668945312,195.07189156758085,192.65613655791353,193.413448860688,9605300
2021-01-27,186.9043731689453,191.43869578787343,185.9361606797298,189.4639173603825,13772400
2021-01-28,190.01995849609375,193.64358480390277,189.97202399018525,191.72632158802253,11041300
2021-01-29,185.25550842285156,194.650098580155,184.83370828836252,189.63646071441326,21503000
2021-02-01,190.15411376953125,190.9689562620467,186.95228859474383,187.06731967507883,12970700
2021-02-02,194.22833251953125,195.89635662739366,191.72630367151572,192.54114631314212,11305100
2021-02-03,193.030029296875,195.0910810627099,192.66574466517102,194.66929551198777,13458600
2021-02-04,200.59364318847656,201.0058477159763,194.69806526119964,194.8322730873107,14534800
2021-02-05,200.13351440429688,201.43725390792034,200.0280643478436,201.29345039772588,10284000
2021-02-08,198.3312225341797,201.93567083744497,197.3917679868623,201.31256636400587,8637100
2021-02-09,197.9765625,199.04064394811184,195.27321490788444,197.24799326819638,7619400
2021-02-10,197.89987182617188,199.36657672220088,197.42055611825248,199.36657672220088,8467600
2021-02-11,202.2588348388672,203.15173919537665,198.9272180554811,199.06163423765236,8411100
2021-02-12,201.5867156982422,202.71005386126706,199.397629553327,201.0106380837494,6911000
2021-02-16,199.60887145996094,202.63325717921086,199.08081736715556,202.25881109781002,9652700
2021-02-17,199.23443603515625,199.97373231499574,196.88214567231879,197.07416668454272,8373200
2021-02-18,201.0010528564453,201.33708594089325,196.7861282152577,197.66943652761844,7328600
2021-02-19,196.56529235839844,201.17386962054832,195.63397512343272,200.99144454252735,15011500
2021-02-22,200.01211547851562,202.24918118017953,195.00988608210423,195.43234103615197,8337700
2021-02-23,203.65097045898438,205.3791886819102,198.31270778726224,199.12880066318377,10571700
2021-02-24,210.67909240722656,211.73523010611214,202.86371738627216,203.89105266157597,12039000
2021-02-25,205.22552490234375,211.65832205110215,204.10218694511997,210.54458001393238,11404300
2021-02-26,203.91986083984375,206.62740593506754,202.33566889707527,205.51366335758826,11730000
2021-03-01,207.99072265625,209.1140608789356,206.22409138143507,206.3969205350668,6982000
2021-03-02,207.16500854492188,209.2388557302134,206.25289786223527,208.30755320386857,6155200
2021-03-03,206.28173828125,208.52841502520724,204.37109466636764,206.56976249180988,6484600
2021-03-04,203.06529235839844,208.3651565730882,200.34815217306544,207.3570280781359,10658900
2021-03-05,206.8193817138672,207.48186663047554,201.26989119105838,205.206373049482,7582000
2021-03-08,211.48553466796875,217.11183574481385,207.20339508377816,208.32673318483833,14750400
2021-03-09,211.57196044921875,216.026914908431,211.4087418715417,213.20416087625213,9228600
2021-03-10,214.2698974609375,215.24922359197268,210.65024233025107,211.9176072822099,7822900
2021-03-11,217.1310577392578,219.12810841299438,214.884381225153,215.57566856030272,10053400
2021-03-12,215.41246032714844,217.50551427842186,214.50994544897944,216.2957687089003,8172400
2021-03-15,214.36593627929688,218.03358603078803,212.89695426400604,215.2876430162073,9306100
2021-03-16,215.7388916015625,216.5838016175856,213.43461020365345,214.78838248380035,8949300
2021-03-17,214.12586975097656,217.21745592608903,212.91610972142527,216.0749112982959,8675600
2021-03-18,211.86000061035156,213.64582370427186,210.82306965417882,212.59928217565184,9321800
2021-03-19,198.6487274169922,211.38951784379753,198.62953557433693,210.38138939445597,32209700
2021-03-22,199.70489501953125,203.823802033193,198.0054790704162,198.31272440257285,11371600
2021-03-23,199.84886169433594,201.58669024015856,199.22478989933379,200.71297800694717,8820700
2021-03-24,199.7720947265625,202.71965431764357,199.63766391661315,200.42496903068007,10101600
2021-03-25,199.6761016845703,200.49220931625692,197.57343712904324,199.38806283513594,8390800
2021-03-26,205.01434326171875,205.17756184065968,199.41684406516003,199.94491279130008,7399900
2021-03-29,205.9552764892578,206.70416870111347,202.70047121457299,203.97743220408697,7792300
2021-03-30,203.44935607910156,205.60962537765377,202.97890680803013,204.51508951906453,5498000
2021-03-31,203.2861328125,205.57122230602843,203.11331830471892,204.0734379708719,13180000
2021-04-01,208.2115478515625,209.056457831511,203.83340459230794,205.25437757200598,6138400
2021-04-05,210.3046112060547,211.71598832743982,208.64360823846891,209.88217084716058,10440500
2021-04-06,209.93011474609375,210.65020434341665,206.75212166728375,208.94119287112449,7828100
2021-04-07,210.52545166015625,212.22485298854662,209.9205715583736,210.3814249143554,5614300
2021-04-08,211.8983917236328,213.93385522756844,209.4116854882094,211.1975085212333,11042000
2021-04-09,213.6458282470703,213.7226395769678,210.75585872944743,212.18644227954454,5724900
2021-04-12,212.63771057128906,213.06016558221927,210.4774412519756,211.4567674454716,6315200
2021-04-13,212.2056121826172,212.7816750821193,211.43751366635368,212.1864056908889,4764000
2021-04-14,213.12738037109375,214.20272446522247,211.29356276241847,212.1864671077129,4972600
