Date,Close,High,Low,Open,Volume
2021-01-04,85.65679168701172,87.26312774905557,84.64620103674103,87.10898446595759,38038000
2021-01-05,86.2852554321289,86.61980734911019,85.15001596611494,85.4962144674521,22906000
2021-01-06,86.00621795654297,86.63616201590953,84.20756945501576,84.38748648791446,52042000
2021-01-07,88.58150482177734,88.63849745097242,86.09343926027003,86.24262139980057,45300000
2021-01-08,89.5707778930664,89.70112887180485,87.90174689981127,88.61768656703295,41012000
2021-01-11,87.56397247314453,88.9316670211408,87.25668418595048,88.52301564787511,24194000
2021-01-12,86.56429290771484,88.1250334528433,85.51157786068451,86.92957212703958,27140000
2021-01-13,86.953369140625,87.48046783891343,86.14102743900293,86.16928175033348,21882000
2021-01-14,86.24857330322266,87.97485402671433,85.91253157193304,86.91469734544232,23590000
2021-01-15,86.05081176757812,87.03265647624049,85.32520699682466,86.1499362840226,26844000
2021-01-19,88.76042175292969,89.67312813751977,86.31200756228237,86.84679746392635,34692000
2021-01-20,93.52045440673828,94.35360856960604,90.47876787428183,90.77267770337184,49806000
2021-01-21,93.73606872558594,95.89750844156228,93.53087708111225,94.07062064865032,41278000
2021-01-22,94.22176361083984,94.71244016141313,93.26569266793015,93.95560896087567,25442000
2021-01-25,94.1399917602539,95.6357986500771,92.56042022911615,95.19419654321186,38546000
2021-01-26,95.0241928100586,95.40880228405905,93.38886139940963,93.61660502258192,26262000
2021-01-27,90.73947143554688,93.67410021365589,89.6594928936985,93.30386744882472,54966000
2021-01-28,92.34134674072266,94.11173307436628,91.32679332444133,91.39122009820021,35462000
2021-01-29,90.98480987548828,92.05239308309584,89.71897007422065,91.50175174857779,32252000
2021-02-01,94.23664093017578,95.2795470733854,91.73767745120871,91.86852000625667,32044000
2021-02-02,95.53321838378906,96.93337215978379,94.88790690755727,95.28787629677852,45474000
2021-02-03,102.59891510009766,104.90012104789055,100.03699963965283,102.74413437494876,82364000
2021-02-04,102.21727752685547,103.01920525379813,101.23692263899956,102.5404323857468,37046000
2021-02-05,103.98321533203125,104.20674654418703,102.06661121002247,102.59544928805532,30702000
2021-02-08,103.73094940185547,105.24941447618987,102.6945848693677,104.37527023050166,24838000
2021-02-09,103.26504516601562,104.33659891229057,103.01871992503064,103.01871992503064,17798000
2021-02-10,103.85334777832031,104.49717691051146,102.25296364769227,103.79536443531757,22710000
2021-02-11,103.8786392211914,104.18295537452418,102.95824904805707,104.05805710984835,18914000
2021-02-12,104.2860336303711,104.5194795459831,103.24620556502322,103.59908945346342,17114000
2021-02-16,105.16777038574219,106.69332155041313,104.2984361284602,104.2984361284602,22676000
2021-02-17,105.48544311523438,105.75060702485774,104.02878859944647,104.0823174954682,21418000
2021-02-18,104.934814453125,105.70477454903315,104.26620987440927,104.59729044683503,22432000
2021-02-19,104.13883209228516,105.5954867976591,103.95396150263319,105.0374113048308,29148000
2021-02-22,102.3416976928711,103.6570962026634,102.20589398199361,102.4467665214739,27350000
2021-02-23,102.63806915283203,103.19069951762096,99.22614971508457,100.36560904756054,33348000
2021-02-24,103.84294891357422,104.1209997472014,101.01587693201483,101.19925768090762,24966000
2021-02-25,100.68034362792969,103.82858934322356,100.181242108584,102.46906992922709,36568000
2021-02-26,100.95292663574219,102.64550029728606,99.92201499983882,101.62995610035973,41670000
2021-03-01,103.16592407226562,103.41423075324937,101.41089732146217,101.92734012690237,28090000
2021-03-02,102.88489532470703,104.29892665824069,102.65790039238483,102.90224419609625,22692000
2021-03-03,100.44986724853516,103.51325896810097,99.62166661258446,102.45716343607829,29684000
2021-03-04,101.55907440185547,103.5490291063258,100.13066646649789,100.28431816218371,42360000
2021-03-05,104.50559997558594,104.9799183848455,101.42649317847557,102.75007432070196,43904000
2021-03-08,100.32398223876953,105.51025134575659,100.19709497795097,104.1383518479457,32948000
2021-03-09,101.73802185058594,102.99394718924289,101.49665016483928,102.59546005132846,33946000
2021-03-10,101.8534927368164,102.84326325035669,100.77995757603279,102.68267652955811,25372000
2021-03-11,104.81439208984375,105.35611705729985,102.71341642240814,102.79668193443077,24782000
2021-03-12,102.19497680664062,103.59959252868136,101.48275800600537,103.33889057491976,34516000
2021-03-15,102.42147827148438,102.44972501607036,101.28251810330815,102.21380608772772,25962000
2021-03-16,103.71160888671875,105.2500469460827,102.5954502335247,103.04102280678816,29832000
2021-03-17,103.64022827148438,104.56705421419312,101.80242783831503,102.89430248992838,25980000
2021-03-18,100.92120361328125,102.86804340013933,100.78887120478154,102.14938116545532,27228000
